,0,1,2,3
0,Mã ngành: 7140201,Tên ngành: Giáo dục Mầm non,"Tổ hợp môn: M00,M01",NV1: 17.25
1,Mã ngành: 7140202,Tên ngành: Giáo dục Tiểu học,"Tổ hợp môn: C00,D01",NV1: 20.25
2,Mã ngành: 7140205,Tên ngành: Giáo dục Chính trị,"Tổ hợp môn: C00,C19,C20",NV1: 15.00
3,Mã ngành: 7140209,Tên ngành: Sư phạm Toán học,"Tổ hợp môn: A00,A01",NV1: 26.00
4,Mã ngành: 7140210,Tên ngành: Sư phạm Tin học,"Tổ hợp môn: A00,A01",NV1: 18.00
5,Mã ngành: 7140211,Tên ngành: Sư phạm Vật lí,"Tổ hợp môn: A00,A01",NV1: 18.00
6,Mã ngành: 7140212,Tên ngành: Sư phạm Hóa học,"Tổ hợp môn: A00,B00",NV1: 24.00
7,Mã ngành: 7140213,Tên ngành: Sư phạm Sinh học,"Tổ hợp môn: B00,D08",NV1: 18.00
8,Mã ngành: 7140214,Tên ngành: Sư phạm Kỹ thuật công nghiệp,"Tổ hợp môn: A00,A01",NV1: 15.00
9,Mã ngành: 7140217,Tên ngành: Sư phạm Ngữ văn,"Tổ hợp môn: C00,D14",NV1: 21.00
10,Mã ngành: 7140218,Tên ngành: Sư phạm Lịch sử,"Tổ hợp môn: C00,D14",NV1: 18.00
11,Mã ngành: 7140219,Tên ngành: Sư phạm Địa lý,"Tổ hợp môn: B00,C00",NV1: 15.00
12,Mã ngành: 7310403,Tên ngành: Tâm lý học giáo dục,"Tổ hợp môn: C00,D01",NV1: 15.00
13,Mã ngành: T140211,Tên ngành: Vật lí (chương trình tiên tiến),"Tổ hợp môn: A00,A01",NV1: 18.00
